approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9587986137851366;0.7998715065852875;0.87215411558669;3113;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.565.565.627.000.250;full;69;8856;116;4696;48;6375821;0;0.002738791671123523;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.5069107209562944;0.9281805745554036;0.6557139405653539;1462;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.565.565.627.000.250;full;69;8856;116;4696;48;6375821;0;0.002738791671123523;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.8976190476190476;0.4899285250162443;0.6338797814207651;1539;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.565.565.627.000.250;full;69;8856;116;4696;48;6375821;0;0.002738791671123523;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.620.541.224.800.030;full;69;8856;166;4696;48;6373536;0;0.006046766084250308;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.620.541.224.800.030;full;69;8856;166;4696;48;6373536;0;0.006046766084250308;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.620.541.224.800.030;full;69;8856;166;4696;48;6373536;0;0.006046766084250308;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.378.633.228.399.840;full;69;8856;166;4696;48;6373536;0;0.003090389075003038;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.378.633.228.399.840;full;69;8856;166;4696;48;6373536;0;0.003090389075003038;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.378.633.228.399.840;full;69;8856;166;4696;48;6373536;0;0.003090389075003038;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.002.237.773.800.150;full;69;8856;166;4696;48;6373536;0;0.0028948430679396624;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.002.237.773.800.150;full;69;8856;166;4696;48;6373536;0;0.0028948430679396624;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.002.237.773.800.150;full;69;8856;166;4696;48;6373536;0;0.0028948430679396624;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;6.927.193.782.800.160;full;69;8856;166;4696;48;6373536;0;0.002837503912762029;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;6.927.193.782.800.160;full;69;8856;166;4696;48;6373536;0;0.002837503912762029;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;6.927.193.782.800.160;full;69;8856;166;4696;48;6373536;0;0.002837503912762029;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6278741427995159;1.0;0.7714037913517531;3113;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.932.520.596.899.840;full;69;8856;166;4696;48;6373549;0;0.0030605057932995765;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.9160493827160494;0.25376196990424077;0.39742903053026246;1462;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.932.520.596.899.840;full;69;8856;166;4696;48;6373549;0;0.0030605057932995765;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9280958721704394;0.45289148797920725;0.6087336244541485;1539;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.932.520.596.899.840;full;69;8856;166;4696;48;6373549;0;0.0030605057932995765;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6278741427995159;1.0;0.7714037913517531;3113;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.773.581.448.299.950;full;69;8856;166;4696;48;6373549;0;0.002889294478020178;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.9160493827160494;0.25376196990424077;0.39742903053026246;1462;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.773.581.448.299.950;full;69;8856;166;4696;48;6373549;0;0.002889294478020178;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9280958721704394;0.45289148797920725;0.6087336244541485;1539;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.773.581.448.299.950;full;69;8856;166;4696;48;6373549;0;0.002889294478020178;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;5.388.552.070.800.140;full;69;8856;166;4696;48;6373536;0;0.002788503467662841;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;5.388.552.070.800.140;full;69;8856;166;4696;48;6373536;0;0.002788503467662841;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;5.388.552.070.800.140;full;69;8856;166;4696;48;6373536;0;0.002788503467662841;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6149601471489884;0.966591712174751;0.7516862353235073;3113;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;53.230.278.685.001.300;full;69;8856;166;4696;48;6373536;0;0.0028659287523256655;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.6785714285714286;0.18194254445964433;0.28694714131607335;1462;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;53.230.278.685.001.300;full;69;8856;166;4696;48;6373536;0;0.0028659287523256655;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.7647768395657418;0.41195581546458737;0.5354729729729729;1539;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;53.230.278.685.001.300;full;69;8856;166;4696;48;6373536;0;0.0028659287523256655;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9995948136142626;0.792483135239319;0.884070955025981;3113;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;7.651.522.324.599.860;full;69;8856;155;4696;48;6375509;0;0.0029638225755978815;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.6059196617336152;0.9801641586867305;0.7488894695584009;1462;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;7.651.522.324.599.860;full;69;8856;155;4696;48;6375509;0;0.0029638225755978815;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
