approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;7.892.358.647.900.070;full;117;8856;173;9312;48;11125402;0;0.003421698973641054;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0;0;0;0;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;8.327.550.744.099.970;full;117;8856;173;9312;48;11125402;0;0.003648116157915195;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0.5297775895601983;0.6333333333333333;0.574705870573629;240;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;11.698.417.216.599.900;full;117;8856;266;18520;48;11125032;0;0.003370663740767028;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0;0;0;0;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;1.111.912.605.080.000;full;117;8856;266;18520;48;11125032;0;0.003289692296359;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0.46599426807760136;0.5125;0.4573544893438347;240;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;12.493.491.105.399.900;full;117;8856;266;18520;48;11125032;0;0.003598352651510361;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0;0;0;0;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;10.981.019.474.599.900;full;117;8856;266;18520;48;11125032;0;0.003104260712069101;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0.46599426807760136;0.5125;0.4573544893438347;240;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7014375723074964;0.5705277132426153;0.5447938716854529;0.4189356770256043;137;240;0.5650084910263584;0.14200054169544432;0.3805580105823071;0.474207114447911;0.7401245169600686;0.38606742762172797;0.5775530825788096;0.5724244362002829;10.495.031.679.500.000;full;117;8856;266;18520;48;11125032;0;0.0031009103967342766;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0;0;0;0;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7014375723074964;0.5705277132426153;0.5447938716854529;0.4189356770256043;137;240;0.5650084910263584;0.14200054169544432;0.3805580105823071;0.474207114447911;0.7401245169600686;0.38606742762172797;0.5775530825788096;0.5724244362002829;10.077.865.731.499.900;full;117;8856;266;18520;48;11125032;0;0.0030555520413242847;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0.46599426807760136;0.5125;0.4573544893438347;240;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;662.393.736.009.999;full;117;8856;266;18520;48;11125032;0;0.002915415817502422;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0;0;0;0;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.6828536850786813;0.5521628498727735;0.5288386605335513;0.4189356770256043;137;240;0.557346480267786;0.12209829175083342;0.3641026537973244;0.4586507384741009;0.7268140832975526;0.34373635391727275;0.5568554927661356;0.537262477497683;6.376.330.853.200.030;full;117;8856;266;18520;48;11125032;0;0.002849859613132033;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;6271;0;1489;1.0;0.8081185567010309;0.8938778419214596;854;705;244;0.5477870429762668;0.7777777777777778;0.6428302596913812;0.46599426807760136;0.5125;0.4573544893438347;240;5;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8126449159446835;0.7497510786591437;0.758211333135047;0.4063813930094309;294;240;0.7837062483608134;0.46612323544706;0.6188473981682598;0.6167983884635992;0.6792505398063662;0.2528465994633615;0.47832358460005747;0.4827181558465056;11.895.983.139.500.000;full;117;8856;205;9312;48;11126705;0;0.002519274808220921;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0;0;0;0;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8126449159446835;0.7497510786591437;0.758211333135047;0.4063813930094309;294;240;0.7837062483608134;0.46612323544706;0.6188473981682598;0.6167983884635992;0.6792505398063662;0.2528465994633615;0.47832358460005747;0.4827181558465056;11.866.899.502.199.900;full;117;8856;205;9312;48;11126705;0;0.0025255366266725876;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0.629344799555242;0.7541666666666667;0.6860527571311884;240;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8147426669067361;0.7497510786591437;0.7592196590630272;0.4063813930094309;294;240;0.7854259728337588;0.4691625148984646;0.6209443439500869;0.6184166358753825;0.6746070441828609;0.2458585625426846;0.4797368504176681;0.47954171708497434;13.163.488.496.300.000;full;117;8856;205;9312;48;11126767;0;0.002557319184671393;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0;0;0;0;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8147426669067361;0.7497510786591437;0.7592196590630272;0.4063813930094309;294;240;0.7854259728337588;0.4691625148984646;0.6209443439500869;0.6184166358753825;0.6746070441828609;0.2458585625426846;0.4797368504176681;0.47954171708497434;13.220.646.929.500.000;full;117;8856;205;9312;48;11126767;0;0.002608329306622498;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0.629344799555242;0.7541666666666667;0.6860527571311884;240;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8109345597162337;0.7725412103108751;0.7847510112409729;0.4063813930094309;294;240;0.8093220053711828;0.5200429074008893;0.660362613933183;0.6512997529077542;0.6909985837338348;0.28167116178415086;0.4963313722909752;0.5037246870724537;1.340.378.979.420.000;full;117;8856;205;9312;48;11126653;0;0.0026039676902709927;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0;0;0;0;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8109345597162337;0.7725412103108751;0.7847510112409729;0.4063813930094309;294;240;0.8093220053711828;0.5200429074008893;0.660362613933183;0.6512997529077542;0.6909985837338348;0.28167116178415086;0.4963313722909752;0.5037246870724537;13.323.890.526.099.900;full;117;8856;205;9312;48;11126653;0;0.0025772096380580426;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0.629344799555242;0.7541666666666667;0.6860527571311884;240;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8126449159446835;0.7497510786591437;0.758211333135047;0.4063813930094309;294;240;0.7837062483608134;0.46612323544706;0.6188473981682598;0.6167983884635992;0.6792505398063662;0.2528465994633615;0.47832358460005747;0.4827181558465056;6.338.269.231.200.040;full;117;8856;205;9312;48;11126705;0;0.002561010180268407;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0;0;0;0;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8126449159446835;0.7497510786591437;0.758211333135047;0.4063813930094309;294;240;0.7837062483608134;0.46612323544706;0.6188473981682598;0.6167983884635992;0.6792505398063662;0.2528465994633615;0.47832358460005747;0.4827181558465056;6.398.915.829.500.030;full;117;8856;205;9312;48;11126705;0;0.0025886781122144197;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;5727;0;2033;1.0;0.7380154639175258;0.8492622525394825;765;394;333;0.6600517687661778;0.6967213114754098;0.6778910057598583;0.629344799555242;0.7541666666666667;0.6860527571311884;240;10;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;9.278.690.471.800.010;full;117;8856;188;9312;48;11125451;0;0.002549458125697347;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0;0;0;0;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;9.274.498.022.399.980;full;117;8856;188;9312;48;11125451;0;0.0025803194535870973;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0.4975814265099979;0.5875;0.5369398003018693;240;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;9.952.728.389.299.950;full;117;8856;188;9312;48;11125451;0;0.0026082455842697527;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0;0;0;0;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;99.037.945.312.999;full;117;8856;188;9312;48;11125451;0;0.0025975418203425978;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0.4975814265099979;0.5875;0.5369398003018693;240;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7198803494585405;0.6444296935501714;0.6293638545129625;0.21528933550252277;184;240;0.6500230701016012;0.2622459572996642;0.4696015162807482;0.5282887227938419;0.7361012116892374;0.36852660472613624;0.5370827554836357;0.5555500273605287;105.318.937.086;full;117;8856;188;9312;48;11125195;0;0.002658303660582257;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0;0;0;0;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7198803494585405;0.6444296935501714;0.6293638545129625;0.21528933550252277;184;240;0.6500230701016012;0.2622459572996642;0.4696015162807482;0.5282887227938419;0.7361012116892374;0.36852660472613624;0.5370827554836357;0.5555500273605287;10.663.881.667.699.900;full;117;8856;188;9312;48;11125195;0;0.002696350254502084;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0.4975814265099979;0.5875;0.5369398003018693;240;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;6.308.289.801.000.130;full;117;8856;188;9312;48;11125451;0;0.0026072037011960238;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0;0;0;0;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.710173176035581;0.6124571302135192;0.5942119322681952;0.21528933550252277;184;240;0.6102568347272218;0.20272081167853254;0.4264717266419956;0.5000663783826357;0.6981468282252317;0.3057185394301369;0.5116360006319111;0.5227569673814806;63.178.260.941.998.800;full;117;8856;188;9312;48;11125451;0;0.002611394364066655;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;7038;0;722;1.0;0.9069587628865979;0.9512096229220165;954;394;144;0.7077151335311572;0.8688524590163934;0.7800490596892886;0.4975814265099979;0.5875;0.5369398003018693;240;10;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.5681186452538548;0.5933178448943467;0.5226723961809445;0.338219234106399;188;240;0.6050962658653004;0.22110711838504882;0.39462864644808854;0.5270924759216347;0.6549095460234384;0.27549449905074747;0.4071029443369869;0.5408759989391989;10.220.710.417.099.800;full;117;8856;247;9312;48;11124516;0;0.002595768978367355;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;6694;0;1066;1.0;0.8626288659793815;0.9262487892624879;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;0;0;0;0;10;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.5681186452538548;0.5933178448943467;0.5226723961809445;0.338219234106399;188;240;0.6050962658653004;0.22110711838504882;0.39462864644808854;0.5270924759216347;0.6549095460234384;0.27549449905074747;0.4071029443369869;0.5408759989391989;1.019.585.068.510.000;full;117;8856;247;9312;48;11124516;0;0.0025380598432683337;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;6694;0;1066;1.0;0.8626288659793815;0.9262487892624879;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;0.5345293209876544;0.6375;0.5795669494439986;240;10;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.5681186452538548;0.5933178448943467;0.5226723961809445;0.338219234106399;188;240;0.6050962658653004;0.22110711838504882;0.39462864644808854;0.5270924759216347;0.6549095460234384;0.27549449905074747;0.4071029443369869;0.5408759989391989;10.847.467.055.400.000;full;117;8856;247;9312;48;11124516;0;0.0025550674230904046;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;6694;0;1066;1.0;0.8626288659793815;0.9262487892624879;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;0;0;0;0;10;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.5681186452538548;0.5933178448943467;0.5226723961809445;0.338219234106399;188;240;0.6050962658653004;0.22110711838504882;0.39462864644808854;0.5270924759216347;0.6549095460234384;0.27549449905074747;0.4071029443369869;0.5408759989391989;1.284.388.452.059.990;full;117;8856;247;9312;48;11124516;0;0.002895899346205604;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;6694;0;1066;1.0;0.8626288659793815;0.9262487892624879;878;537;220;0.620494699646643;0.7996357012750456;0.698766414643852;0.5345293209876544;0.6375;0.5795669494439986;240;10;15
